S.No,data,type,sensedAt,id_sensor
362,29,temp,2025-06-17T11:12:26,66ce60b3fb392de5096acc24
363,51,humidity,2025-06-17T11:12:26,66ce60b3fb392de5096acc24
364,200,co2-concentration,2025-06-17T11:15:29,66ce60b3fb392de5096acc24
365,29,temp,2025-06-17T11:15:29,66ce60b3fb392de5096acc24
366,51,humidity,2025-06-17T11:15:29,66ce60b3fb392de5096acc24
367,200,co2-concentration,2025-06-17T11:18:31,66ce60b3fb392de5096acc24
368,29,temp,2025-06-17T11:18:31,66ce60b3fb392de5096acc24
369,51,humidity,2025-06-17T11:18:31,66ce60b3fb392de5096acc24
370,200,co2-concentration,2025-06-17T11:21:35,66ce60b3fb392de5096acc24
371,29,temp,2025-06-17T11:21:35,66ce60b3fb392de5096acc24
372,51,humidity,2025-06-17T11:21:35,66ce60b3fb392de5096acc24
373,200,co2-concentration,2025-06-17T11:24:38,66ce60b3fb392de5096acc24
374,29,temp,2025-06-17T11:24:38,66ce60b3fb392de5096acc24
375,51,humidity,2025-06-17T11:24:38,66ce60b3fb392de5096acc24
376,200,co2-concentration,2025-06-17T11:27:40,66ce60b3fb392de5096acc24
377,29,temp,2025-06-17T11:27:40,66ce60b3fb392de5096acc24
378,51,humidity,2025-06-17T11:27:40,66ce60b3fb392de5096acc24
379,200,co2-concentration,2025-06-17T11:30:45,66ce60b3fb392de5096acc24
380,29,temp,2025-06-17T11:30:45,66ce60b3fb392de5096acc24
381,51,humidity,2025-06-17T11:30:45,66ce60b3fb392de5096acc24
382,200,co2-concentration,2025-06-17T11:33:48,66ce60b3fb392de5096acc24
383,29,temp,2025-06-17T11:33:48,66ce60b3fb392de5096acc24
384,51,humidity,2025-06-17T11:33:48,66ce60b3fb392de5096acc24
385,200,co2-concentration,2025-06-17T11:36:50,66ce60b3fb392de5096acc24
386,29,temp,2025-06-17T11:36:50,66ce60b3fb392de5096acc24
387,51,humidity,2025-06-17T11:36:50,66ce60b3fb392de5096acc24
388,200,co2-concentration,2025-06-17T11:39:53,66ce60b3fb392de5096acc24
389,29,temp,2025-06-17T11:39:53,66ce60b3fb392de5096acc24
390,51,humidity,2025-06-17T11:39:53,66ce60b3fb392de5096acc24
391,200,co2-concentration,2025-06-17T11:42:56,66ce60b3fb392de5096acc24
392,29,temp,2025-06-17T11:42:56,66ce60b3fb392de5096acc24
393,51,humidity,2025-06-17T11:42:56,66ce60b3fb392de5096acc24
394,200,co2-concentration,2025-06-17T11:45:58,66ce60b3fb392de5096acc24
395,29,temp,2025-06-17T11:45:58,66ce60b3fb392de5096acc24
396,51,humidity,2025-06-17T11:45:58,66ce60b3fb392de5096acc24
397,200,co2-concentration,2025-06-17T11:49:01,66ce60b3fb392de5096acc24
398,29,temp,2025-06-17T11:49:01,66ce60b3fb392de5096acc24
399,51,humidity,2025-06-17T11:49:01,66ce60b3fb392de5096acc24
400,200,co2-concentration,2025-06-17T11:52:06,66ce60b3fb392de5096acc24
401,29,temp,2025-06-17T11:52:06,66ce60b3fb392de5096acc24
402,51,humidity,2025-06-17T11:52:06,66ce60b3fb392de5096acc24
403,200,co2-concentration,2025-06-17T11:55:09,66ce60b3fb392de5096acc24
404,29,temp,2025-06-17T11:55:09,66ce60b3fb392de5096acc24
405,51,humidity,2025-06-17T11:55:09,66ce60b3fb392de5096acc24
406,200,co2-concentration,2025-06-17T11:58:13,66ce60b3fb392de5096acc24
407,29,temp,2025-06-17T11:58:13,66ce60b3fb392de5096acc24
408,51,humidity,2025-06-17T11:58:13,66ce60b3fb392de5096acc24
409,200,co2-concentration,2025-06-17T12:01:18,66ce60b3fb392de5096acc24
410,29,temp,2025-06-17T12:01:18,66ce60b3fb392de5096acc24
411,51,humidity,2025-06-17T12:01:18,66ce60b3fb392de5096acc24
412,200,co2-concentration,2025-06-17T12:04:20,66ce60b3fb392de5096acc24
413,29,temp,2025-06-17T12:04:20,66ce60b3fb392de5096acc24
414,51,humidity,2025-06-17T12:04:20,66ce60b3fb392de5096acc24
415,200,co2-concentration,2025-06-17T12:07:23,66ce60b3fb392de5096acc24
416,29,temp,2025-06-17T12:07:23,66ce60b3fb392de5096acc24
417,51,humidity,2025-06-17T12:07:23,66ce60b3fb392de5096acc24
418,200,co2-concentration,2025-06-17T12:10:25,66ce60b3fb392de5096acc24
419,29,temp,2025-06-17T12:10:25,66ce60b3fb392de5096acc24
420,51,humidity,2025-06-17T12:10:25,66ce60b3fb392de5096acc24
421,200,co2-concentration,2025-06-17T12:13:28,66ce60b3fb392de5096acc24
422,29,temp,2025-06-17T12:13:28,66ce60b3fb392de5096acc24
423,51,humidity,2025-06-17T12:13:28,66ce60b3fb392de5096acc24
424,200,co2-concentration,2025-06-17T12:16:31,66ce60b3fb392de5096acc24
425,29,temp,2025-06-17T12:16:31,66ce60b3fb392de5096acc24
426,51,humidity,2025-06-17T12:16:31,66ce60b3fb392de5096acc24
427,200,co2-concentration,2025-06-17T12:19:33,66ce60b3fb392de5096acc24
428,29,temp,2025-06-17T12:19:33,66ce60b3fb392de5096acc24
429,51,humidity,2025-06-17T12:19:33,66ce60b3fb392de5096acc24
430,200,co2-concentration,2025-06-17T12:22:36,66ce60b3fb392de5096acc24
431,29,temp,2025-06-17T12:22:36,66ce60b3fb392de5096acc24
432,51,humidity,2025-06-17T12:22:36,66ce60b3fb392de5096acc24
433,200,co2-concentration,2025-06-17T12:25:39,66ce60b3fb392de5096acc24
434,29,temp,2025-06-17T12:25:39,66ce60b3fb392de5096acc24
435,51,humidity,2025-06-17T12:25:39,66ce60b3fb392de5096acc24
436,200,co2-concentration,2025-06-17T12:28:41,66ce60b3fb392de5096acc24
437,29,temp,2025-06-17T12:28:41,66ce60b3fb392de5096acc24
438,51,humidity,2025-06-17T12:28:41,66ce60b3fb392de5096acc24
439,200,co2-concentration,2025-06-17T12:31:44,66ce60b3fb392de5096acc24
440,29,temp,2025-06-17T12:31:44,66ce60b3fb392de5096acc24
441,51,humidity,2025-06-17T12:31:44,66ce60b3fb392de5096acc24
442,200,co2-concentration,2025-06-17T12:34:46,66ce60b3fb392de5096acc24
443,29,temp,2025-06-17T12:34:46,66ce60b3fb392de5096acc24
444,51,humidity,2025-06-17T12:34:46,66ce60b3fb392de5096acc24
445,200,co2-concentration,2025-06-17T12:37:49,66ce60b3fb392de5096acc24
446,29,temp,2025-06-17T12:37:49,66ce60b3fb392de5096acc24
447,51,humidity,2025-06-17T12:37:49,66ce60b3fb392de5096acc24
448,200,co2-concentration,2025-06-17T12:40:52,66ce60b3fb392de5096acc24
449,29,temp,2025-06-17T12:40:52,66ce60b3fb392de5096acc24
450,51,humidity,2025-06-17T12:40:52,66ce60b3fb392de5096acc24
451,200,co2-concentration,2025-06-17T12:43:55,66ce60b3fb392de5096acc24
452,29,temp,2025-06-17T12:43:55,66ce60b3fb392de5096acc24
453,51,humidity,2025-06-17T12:43:55,66ce60b3fb392de5096acc24
454,200,co2-concentration,2025-06-17T12:46:57,66ce60b3fb392de5096acc24
455,29,temp,2025-06-17T12:46:57,66ce60b3fb392de5096acc24
456,51,humidity,2025-06-17T12:46:57,66ce60b3fb392de5096acc24
457,200,co2-concentration,2025-06-17T12:50:01,66ce60b3fb392de5096acc24
458,29,temp,2025-06-17T12:50:01,66ce60b3fb392de5096acc24
459,51,humidity,2025-06-17T12:50:01,66ce60b3fb392de5096acc24
460,200,co2-concentration,2025-06-17T12:53:07,66ce60b3fb392de5096acc24
461,28,temp,2025-06-17T12:53:07,66ce60b3fb392de5096acc24
462,50,humidity,2025-06-17T12:53:07,66ce60b3fb392de5096acc24
463,200,co2-concentration,2025-06-17T12:56:09,66ce60b3fb392de5096acc24
464,28,temp,2025-06-17T12:56:09,66ce60b3fb392de5096acc24
465,51,humidity,2025-06-17T12:56:09,66ce60b3fb392de5096acc24
466,200,co2-concentration,2025-06-17T12:59:12,66ce60b3fb392de5096acc24
467,27,temp,2025-06-17T12:59:12,66ce60b3fb392de5096acc24
468,51,humidity,2025-06-17T12:59:12,66ce60b3fb392de5096acc24
469,200,co2-concentration,2025-06-17T13:02:15,66ce60b3fb392de5096acc24
470,27,temp,2025-06-17T13:02:15,66ce60b3fb392de5096acc24
471,51,humidity,2025-06-17T13:02:15,66ce60b3fb392de5096acc24
472,200,co2-concentration,2025-06-17T13:05:17,66ce60b3fb392de5096acc24
473,26,temp,2025-06-17T13:05:17,66ce60b3fb392de5096acc24
474,51,humidity,2025-06-17T13:05:17,66ce60b3fb392de5096acc24
475,200,co2-concentration,2025-06-17T13:08:20,66ce60b3fb392de5096acc24
476,26,temp,2025-06-17T13:08:20,66ce60b3fb392de5096acc24
477,50,humidity,2025-06-17T13:08:20,66ce60b3fb392de5096acc24
478,200,co2-concentration,2025-06-17T13:11:30,66ce60b3fb392de5096acc24
479,26,temp,2025-06-17T13:11:30,66ce60b3fb392de5096acc24
480,49,humidity,2025-06-17T13:11:30,66ce60b3fb392de5096acc24
481,200,co2-concentration,2025-06-17T13:14:32,66ce60b3fb392de5096acc24
482,26,temp,2025-06-17T13:14:32,66ce60b3fb392de5096acc24
483,49,humidity,2025-06-17T13:14:32,66ce60b3fb392de5096acc24
484,200,co2-concentration,2025-06-17T13:17:34,66ce60b3fb392de5096acc24
485,26,temp,2025-06-17T13:17:34,66ce60b3fb392de5096acc24
486,48,humidity,2025-06-17T13:17:34,66ce60b3fb392de5096acc24
487,200,co2-concentration,2025-06-17T13:20:37,66ce60b3fb392de5096acc24
488,26,temp,2025-06-17T13:20:37,66ce60b3fb392de5096acc24
489,47,humidity,2025-06-17T13:20:37,66ce60b3fb392de5096acc24
490,200,co2-concentration,2025-06-17T13:23:40,66ce60b3fb392de5096acc24
491,26,temp,2025-06-17T13:23:40,66ce60b3fb392de5096acc24
492,47,humidity,2025-06-17T13:23:40,66ce60b3fb392de5096acc24
493,200,co2-concentration,2025-06-17T13:26:43,66ce60b3fb392de5096acc24
494,26,temp,2025-06-17T13:26:43,66ce60b3fb392de5096acc24
495,46,humidity,2025-06-17T13:26:43,66ce60b3fb392de5096acc24
496,200,co2-concentration,2025-06-17T13:29:45,66ce60b3fb392de5096acc24
497,26,temp,2025-06-17T13:29:45,66ce60b3fb392de5096acc24
498,46,humidity,2025-06-17T13:29:45,66ce60b3fb392de5096acc24
499,200,co2-concentration,2025-06-17T13:32:48,66ce60b3fb392de5096acc24
500,26,temp,2025-06-17T13:32:48,66ce60b3fb392de5096acc24
501,45,humidity,2025-06-17T13:32:48,66ce60b3fb392de5096acc24
502,200,co2-concentration,2025-06-17T13:35:50,66ce60b3fb392de5096acc24
503,26,temp,2025-06-17T13:35:50,66ce60b3fb392de5096acc24
504,44,humidity,2025-06-17T13:35:50,66ce60b3fb392de5096acc24
505,200,co2-concentration,2025-06-17T13:38:53,66ce60b3fb392de5096acc24
506,26,temp,2025-06-17T13:38:53,66ce60b3fb392de5096acc24
507,44,humidity,2025-06-17T13:38:53,66ce60b3fb392de5096acc24
508,200,co2-concentration,2025-06-17T13:41:58,66ce60b3fb392de5096acc24
509,26,temp,2025-06-17T13:41:58,66ce60b3fb392de5096acc24
510,44,humidity,2025-06-17T13:41:58,66ce60b3fb392de5096acc24
511,200,co2-concentration,2025-06-17T13:45:00,66ce60b3fb392de5096acc24
512,26,temp,2025-06-17T13:45:00,66ce60b3fb392de5096acc24
513,43,humidity,2025-06-17T13:45:00,66ce60b3fb392de5096acc24
514,200,co2-concentration,2025-06-17T13:48:03,66ce60b3fb392de5096acc24
515,26,temp,2025-06-17T13:48:03,66ce60b3fb392de5096acc24
516,43,humidity,2025-06-17T13:48:03,66ce60b3fb392de5096acc24
517,200,co2-concentration,2025-06-17T13:51:15,66ce60b3fb392de5096acc24
518,26,temp,2025-06-17T13:51:15,66ce60b3fb392de5096acc24
519,43,humidity,2025-06-17T13:51:15,66ce60b3fb392de5096acc24
520,200,co2-concentration,2025-06-17T13:54:18,66ce60b3fb392de5096acc24
521,25,temp,2025-06-17T13:54:18,66ce60b3fb392de5096acc24
522,42,humidity,2025-06-17T13:54:18,66ce60b3fb392de5096acc24
523,200,co2-concentration,2025-06-17T13:57:21,66ce60b3fb392de5096acc24
524,25,temp,2025-06-17T13:57:21,66ce60b3fb392de5096acc24
525,42,humidity,2025-06-17T13:57:21,66ce60b3fb392de5096acc24
526,200,co2-concentration,2025-06-17T14:00:28,66ce60b3fb392de5096acc24
527,25,temp,2025-06-17T14:00:28,66ce60b3fb392de5096acc24
528,42,humidity,2025-06-17T14:00:28,66ce60b3fb392de5096acc24
529,200,co2-concentration,2025-06-17T14:03:31,66ce60b3fb392de5096acc24
530,25,temp,2025-06-17T14:03:31,66ce60b3fb392de5096acc24
531,41,humidity,2025-06-17T14:03:31,66ce60b3fb392de5096acc24
532,200,co2-concentration,2025-06-17T14:06:34,66ce60b3fb392de5096acc24
533,25,temp,2025-06-17T14:06:34,66ce60b3fb392de5096acc24
534,41,humidity,2025-06-17T14:06:34,66ce60b3fb392de5096acc24
535,200,co2-concentration,2025-06-17T14:09:36,66ce60b3fb392de5096acc24
536,25,temp,2025-06-17T14:09:36,66ce60b3fb392de5096acc24
537,41,humidity,2025-06-17T14:09:36,66ce60b3fb392de5096acc24
538,200,co2-concentration,2025-06-17T14:12:39,66ce60b3fb392de5096acc24
539,25,temp,2025-06-17T14:12:39,66ce60b3fb392de5096acc24
540,41,humidity,2025-06-17T14:12:39,66ce60b3fb392de5096acc24
541,200,co2-concentration,2025-06-17T14:15:50,66ce60b3fb392de5096acc24
542,25,temp,2025-06-17T14:15:50,66ce60b3fb392de5096acc24
543,43,humidity,2025-06-17T14:15:50,66ce60b3fb392de5096acc24
544,200,co2-concentration,2025-06-17T14:18:54,66ce60b3fb392de5096acc24
545,25,temp,2025-06-17T14:18:54,66ce60b3fb392de5096acc24
546,45,humidity,2025-06-17T14:18:54,66ce60b3fb392de5096acc24
547,200,co2-concentration,2025-06-17T14:21:57,66ce60b3fb392de5096acc24
548,26,temp,2025-06-17T14:21:57,66ce60b3fb392de5096acc24
549,46,humidity,2025-06-17T14:21:57,66ce60b3fb392de5096acc24
550,200,co2-concentration,2025-06-17T14:24:59,66ce60b3fb392de5096acc24
551,25,temp,2025-06-17T14:24:59,66ce60b3fb392de5096acc24
552,46,humidity,2025-06-17T14:24:59,66ce60b3fb392de5096acc24
553,200,co2-concentration,2025-06-17T14:28:02,66ce60b3fb392de5096acc24
554,26,temp,2025-06-17T14:28:02,66ce60b3fb392de5096acc24
555,45,humidity,2025-06-17T14:28:02,66ce60b3fb392de5096acc24
556,200,co2-concentration,2025-06-17T14:31:05,66ce60b3fb392de5096acc24
557,26,temp,2025-06-17T14:31:05,66ce60b3fb392de5096acc24
558,45,humidity,2025-06-17T14:31:05,66ce60b3fb392de5096acc24
559,200,co2-concentration,2025-06-17T14:34:08,66ce60b3fb392de5096acc24
560,26,temp,2025-06-17T14:34:08,66ce60b3fb392de5096acc24
561,45,humidity,2025-06-17T14:34:08,66ce60b3fb392de5096acc24
562,200,co2-concentration,2025-06-17T14:37:14,66ce60b3fb392de5096acc24
563,26,temp,2025-06-17T14:37:14,66ce60b3fb392de5096acc24
564,45,humidity,2025-06-17T14:37:14,66ce60b3fb392de5096acc24
565,200,co2-concentration,2025-06-17T14:40:18,66ce60b3fb392de5096acc24
566,26,temp,2025-06-17T14:40:18,66ce60b3fb392de5096acc24
567,45,humidity,2025-06-17T14:40:18,66ce60b3fb392de5096acc24
568,200,co2-concentration,2025-06-17T14:43:21,66ce60b3fb392de5096acc24
569,26,temp,2025-06-17T14:43:21,66ce60b3fb392de5096acc24
570,44,humidity,2025-06-17T14:43:21,66ce60b3fb392de5096acc24
571,200,co2-concentration,2025-06-17T14:46:24,66ce60b3fb392de5096acc24
572,26,temp,2025-06-17T14:46:24,66ce60b3fb392de5096acc24
573,44,humidity,2025-06-17T14:46:24,66ce60b3fb392de5096acc24
574,200,co2-concentration,2025-06-17T14:49:27,66ce60b3fb392de5096acc24
575,26,temp,2025-06-17T14:49:27,66ce60b3fb392de5096acc24
576,45,humidity,2025-06-17T14:49:27,66ce60b3fb392de5096acc24
577,200,co2-concentration,2025-06-17T14:52:30,66ce60b3fb392de5096acc24
578,26,temp,2025-06-17T14:52:30,66ce60b3fb392de5096acc24
579,45,humidity,2025-06-17T14:52:30,66ce60b3fb392de5096acc24
580,200,co2-concentration,2025-06-17T14:55:36,66ce60b3fb392de5096acc24
581,26,temp,2025-06-17T14:55:36,66ce60b3fb392de5096acc24
582,45,humidity,2025-06-17T14:55:36,66ce60b3fb392de5096acc24
583,200,co2-concentration,2025-06-17T14:58:38,66ce60b3fb392de5096acc24
584,26,temp,2025-06-17T14:58:38,66ce60b3fb392de5096acc24
585,45,humidity,2025-06-17T14:58:38,66ce60b3fb392de5096acc24
586,200,co2-concentration,2025-06-17T15:01:44,66ce60b3fb392de5096acc24
587,26,temp,2025-06-17T15:01:44,66ce60b3fb392de5096acc24
588,45,humidity,2025-06-17T15:01:44,66ce60b3fb392de5096acc24
589,200,co2-concentration,2025-06-17T15:04:46,66ce60b3fb392de5096acc24
590,26,temp,2025-06-17T15:04:46,66ce60b3fb392de5096acc24
591,44,humidity,2025-06-17T15:04:46,66ce60b3fb392de5096acc24
592,200,co2-concentration,2025-06-17T15:07:49,66ce60b3fb392de5096acc24
593,26,temp,2025-06-17T15:07:49,66ce60b3fb392de5096acc24
594,45,humidity,2025-06-17T15:07:49,66ce60b3fb392de5096acc24
595,200,co2-concentration,2025-06-17T15:10:52,66ce60b3fb392de5096acc24
596,26,temp,2025-06-17T15:10:52,66ce60b3fb392de5096acc24
597,45,humidity,2025-06-17T15:10:52,66ce60b3fb392de5096acc24
598,200,co2-concentration,2025-06-17T15:13:57,66ce60b3fb392de5096acc24
599,26,temp,2025-06-17T15:13:57,66ce60b3fb392de5096acc24
600,46,humidity,2025-06-17T15:13:57,66ce60b3fb392de5096acc24
601,200,co2-concentration,2025-06-17T15:17:01,66ce60b3fb392de5096acc24
602,26,temp,2025-06-17T15:17:01,66ce60b3fb392de5096acc24
603,47,humidity,2025-06-17T15:17:01,66ce60b3fb392de5096acc24
604,200,co2-concentration,2025-06-17T15:20:04,66ce60b3fb392de5096acc24
605,26,temp,2025-06-17T15:20:04,66ce60b3fb392de5096acc24
606,46,humidity,2025-06-17T15:20:04,66ce60b3fb392de5096acc24
607,200,co2-concentration,2025-06-17T15:23:07,66ce60b3fb392de5096acc24
608,26,temp,2025-06-17T15:23:07,66ce60b3fb392de5096acc24
609,46,humidity,2025-06-17T15:23:07,66ce60b3fb392de5096acc24
610,200,co2-concentration,2025-06-17T15:26:28,66ce60b3fb392de5096acc24
611,26,temp,2025-06-17T15:26:28,66ce60b3fb392de5096acc24
612,46,humidity,2025-06-17T15:26:28,66ce60b3fb392de5096acc24
613,200,co2-concentration,2025-06-17T15:29:31,66ce60b3fb392de5096acc24
614,27,temp,2025-06-17T15:29:31,66ce60b3fb392de5096acc24
615,46,humidity,2025-06-17T15:29:31,66ce60b3fb392de5096acc24
616,200,co2-concentration,2025-06-17T15:32:33,66ce60b3fb392de5096acc24
617,27,temp,2025-06-17T15:32:33,66ce60b3fb392de5096acc24
618,46,humidity,2025-06-17T15:32:33,66ce60b3fb392de5096acc24
619,200,co2-concentration,2025-06-17T15:35:36,66ce60b3fb392de5096acc24
620,27,temp,2025-06-17T15:35:36,66ce60b3fb392de5096acc24
621,45,humidity,2025-06-17T15:35:36,66ce60b3fb392de5096acc24
622,200,co2-concentration,2025-06-17T15:38:39,66ce60b3fb392de5096acc24
623,27,temp,2025-06-17T15:38:39,66ce60b3fb392de5096acc24
624,45,humidity,2025-06-17T15:38:39,66ce60b3fb392de5096acc24
625,200,co2-concentration,2025-06-17T15:41:41,66ce60b3fb392de5096acc24
626,26,temp,2025-06-17T15:41:41,66ce60b3fb392de5096acc24
627,46,humidity,2025-06-17T15:41:41,66ce60b3fb392de5096acc24
628,200,co2-concentration,2025-06-17T15:44:57,66ce60b3fb392de5096acc24
629,27,temp,2025-06-17T15:44:57,66ce60b3fb392de5096acc24
630,46,humidity,2025-06-17T15:44:57,66ce60b3fb392de5096acc24
631,200,co2-concentration,2025-06-17T15:47:59,66ce60b3fb392de5096acc24
632,26,temp,2025-06-17T15:47:59,66ce60b3fb392de5096acc24
633,45,humidity,2025-06-17T15:47:59,66ce60b3fb392de5096acc24
634,200,co2-concentration,2025-06-17T15:54:10,66ce60b3fb392de5096acc24
635,26,temp,2025-06-17T15:54:10,66ce60b3fb392de5096acc24
636,46,humidity,2025-06-17T15:54:10,66ce60b3fb392de5096acc24
637,200,co2-concentration,2025-06-17T15:54:15,66ce60b3fb392de5096acc24
638,26,temp,2025-06-17T15:54:15,66ce60b3fb392de5096acc24
639,46,humidity,2025-06-17T15:54:15,66ce60b3fb392de5096acc24
640,200,co2-concentration,2025-06-17T15:57:18,66ce60b3fb392de5096acc24
641,26,temp,2025-06-17T15:57:18,66ce60b3fb392de5096acc24
642,45,humidity,2025-06-17T15:57:18,66ce60b3fb392de5096acc24
643,200,co2-concentration,2025-06-17T16:00:21,66ce60b3fb392de5096acc24
644,26,temp,2025-06-17T16:00:21,66ce60b3fb392de5096acc24
645,44,humidity,2025-06-17T16:00:21,66ce60b3fb392de5096acc24
646,200,co2-concentration,2025-06-17T16:03:23,66ce60b3fb392de5096acc24
647,26,temp,2025-06-17T16:03:23,66ce60b3fb392de5096acc24
648,44,humidity,2025-06-17T16:03:23,66ce60b3fb392de5096acc24
649,200,co2-concentration,2025-06-17T16:06:26,66ce60b3fb392de5096acc24
650,26,temp,2025-06-17T16:06:26,66ce60b3fb392de5096acc24
651,43,humidity,2025-06-17T16:06:26,66ce60b3fb392de5096acc24
652,200,co2-concentration,2025-06-17T16:09:28,66ce60b3fb392de5096acc24
653,25,temp,2025-06-17T16:09:28,66ce60b3fb392de5096acc24
654,42,humidity,2025-06-17T16:09:28,66ce60b3fb392de5096acc24
655,200,co2-concentration,2025-06-17T16:12:31,66ce60b3fb392de5096acc24
656,25,temp,2025-06-17T16:12:31,66ce60b3fb392de5096acc24
657,41,humidity,2025-06-17T16:12:31,66ce60b3fb392de5096acc24
658,200,co2-concentration,2025-06-17T16:15:33,66ce60b3fb392de5096acc24
659,25,temp,2025-06-17T16:15:33,66ce60b3fb392de5096acc24
660,41,humidity,2025-06-17T16:15:33,66ce60b3fb392de5096acc24
661,200,co2-concentration,2025-06-17T16:21:47,66ce60b3fb392de5096acc24
662,25,temp,2025-06-17T16:21:47,66ce60b3fb392de5096acc24
663,39,humidity,2025-06-17T16:21:47,66ce60b3fb392de5096acc24
664,200,co2-concentration,2025-06-17T16:24:49,66ce60b3fb392de5096acc24
665,25,temp,2025-06-17T16:24:49,66ce60b3fb392de5096acc24
666,39,humidity,2025-06-17T16:24:49,66ce60b3fb392de5096acc24
667,200,co2-concentration,2025-06-17T16:27:52,66ce60b3fb392de5096acc24
668,24,temp,2025-06-17T16:27:52,66ce60b3fb392de5096acc24
669,39,humidity,2025-06-17T16:27:52,66ce60b3fb392de5096acc24
670,200,co2-concentration,2025-06-17T16:30:55,66ce60b3fb392de5096acc24
671,24,temp,2025-06-17T16:30:55,66ce60b3fb392de5096acc24
672,39,humidity,2025-06-17T16:30:55,66ce60b3fb392de5096acc24
673,200,co2-concentration,2025-06-17T16:33:57,66ce60b3fb392de5096acc24
674,24,temp,2025-06-17T16:33:57,66ce60b3fb392de5096acc24
675,38,humidity,2025-06-17T16:33:57,66ce60b3fb392de5096acc24
676,200,co2-concentration,2025-06-17T16:37:00,66ce60b3fb392de5096acc24
677,24,temp,2025-06-17T16:37:00,66ce60b3fb392de5096acc24
678,38,humidity,2025-06-17T16:37:00,66ce60b3fb392de5096acc24
679,200,co2-concentration,2025-06-17T16:40:03,66ce60b3fb392de5096acc24
680,24,temp,2025-06-17T16:40:03,66ce60b3fb392de5096acc24
681,38,humidity,2025-06-17T16:40:03,66ce60b3fb392de5096acc24
682,200,co2-concentration,2025-06-17T16:43:06,66ce60b3fb392de5096acc24
683,24,temp,2025-06-17T16:43:06,66ce60b3fb392de5096acc24
684,38,humidity,2025-06-17T16:43:06,66ce60b3fb392de5096acc24
685,200,co2-concentration,2025-06-17T16:46:08,66ce60b3fb392de5096acc24
686,24,temp,2025-06-17T16:46:08,66ce60b3fb392de5096acc24
687,38,humidity,2025-06-17T16:46:08,66ce60b3fb392de5096acc24
688,200,co2-concentration,2025-06-17T16:49:11,66ce60b3fb392de5096acc24
689,24,temp,2025-06-17T16:49:11,66ce60b3fb392de5096acc24
690,37,humidity,2025-06-17T16:49:11,66ce60b3fb392de5096acc24
691,200,co2-concentration,2025-06-17T16:52:14,66ce60b3fb392de5096acc24
692,24,temp,2025-06-17T16:52:14,66ce60b3fb392de5096acc24
693,37,humidity,2025-06-17T16:52:14,66ce60b3fb392de5096acc24
694,200,co2-concentration,2025-06-17T16:55:16,66ce60b3fb392de5096acc24
695,24,temp,2025-06-17T16:55:16,66ce60b3fb392de5096acc24
696,39,humidity,2025-06-17T16:55:16,66ce60b3fb392de5096acc24
697,200,co2-concentration,2025-06-17T16:58:19,66ce60b3fb392de5096acc24
698,24,temp,2025-06-17T16:58:19,66ce60b3fb392de5096acc24
699,39,humidity,2025-06-17T16:58:19,66ce60b3fb392de5096acc24
700,200,co2-concentration,2025-06-17T17:01:30,66ce60b3fb392de5096acc24
701,24,temp,2025-06-17T17:01:30,66ce60b3fb392de5096acc24
702,38,humidity,2025-06-17T17:01:30,66ce60b3fb392de5096acc24
703,200,co2-concentration,2025-06-17T17:04:33,66ce60b3fb392de5096acc24
704,24,temp,2025-06-17T17:04:33,66ce60b3fb392de5096acc24
705,38,humidity,2025-06-17T17:04:33,66ce60b3fb392de5096acc24
706,200,co2-concentration,2025-06-17T17:07:36,66ce60b3fb392de5096acc24
707,24,temp,2025-06-17T17:07:36,66ce60b3fb392de5096acc24
708,38,humidity,2025-06-17T17:07:36,66ce60b3fb392de5096acc24
709,200,co2-concentration,2025-06-17T17:10:39,66ce60b3fb392de5096acc24
710,24,temp,2025-06-17T17:10:39,66ce60b3fb392de5096acc24
711,38,humidity,2025-06-17T17:10:39,66ce60b3fb392de5096acc24
712,200,co2-concentration,2025-06-17T17:13:42,66ce60b3fb392de5096acc24
713,24,temp,2025-06-17T17:13:42,66ce60b3fb392de5096acc24
714,37,humidity,2025-06-17T17:13:42,66ce60b3fb392de5096acc24
715,200,co2-concentration,2025-06-17T17:16:44,66ce60b3fb392de5096acc24
716,24,temp,2025-06-17T17:16:44,66ce60b3fb392de5096acc24
717,37,humidity,2025-06-17T17:16:44,66ce60b3fb392de5096acc24
718,200,co2-concentration,2025-06-17T17:19:56,66ce60b3fb392de5096acc24
719,24,temp,2025-06-17T17:19:56,66ce60b3fb392de5096acc24
720,36,humidity,2025-06-17T17:19:56,66ce60b3fb392de5096acc24
721,200,co2-concentration,2025-06-17T17:22:58,66ce60b3fb392de5096acc24
722,25,temp,2025-06-17T17:22:58,66ce60b3fb392de5096acc24
723,36,humidity,2025-06-17T17:22:58,66ce60b3fb392de5096acc24
724,200,co2-concentration,2025-06-17T17:26:01,66ce60b3fb392de5096acc24
725,25,temp,2025-06-17T17:26:01,66ce60b3fb392de5096acc24
726,35,humidity,2025-06-17T17:26:01,66ce60b3fb392de5096acc24
727,200,co2-concentration,2025-06-17T17:29:04,66ce60b3fb392de5096acc24
728,25,temp,2025-06-17T17:29:04,66ce60b3fb392de5096acc24
729,34,humidity,2025-06-17T17:29:04,66ce60b3fb392de5096acc24
730,200,co2-concentration,2025-06-17T17:32:07,66ce60b3fb392de5096acc24
731,26,temp,2025-06-17T17:32:07,66ce60b3fb392de5096acc24
732,34,humidity,2025-06-17T17:32:07,66ce60b3fb392de5096acc24
