S.No,data,type,sensedAt,id_sensor
369,56,humidity,2025-06-17T11:11:52,66ce6057fb392de5096aca27
370,3036.7,co2-concentration,2025-06-17T11:14:55,66ce6057fb392de5096aca27
371,29,temp,2025-06-17T11:14:55,66ce6057fb392de5096aca27
372,56,humidity,2025-06-17T11:14:55,66ce6057fb392de5096aca27
373,3036.7,co2-concentration,2025-06-17T11:17:57,66ce6057fb392de5096aca27
374,29,temp,2025-06-17T11:17:57,66ce6057fb392de5096aca27
375,56,humidity,2025-06-17T11:17:57,66ce6057fb392de5096aca27
376,3134.83,co2-concentration,2025-06-17T11:20:59,66ce6057fb392de5096aca27
377,29,temp,2025-06-17T11:20:59,66ce6057fb392de5096aca27
378,56,humidity,2025-06-17T11:20:59,66ce6057fb392de5096aca27
379,3234.91,co2-concentration,2025-06-17T11:24:02,66ce6057fb392de5096aca27
380,29,temp,2025-06-17T11:24:02,66ce6057fb392de5096aca27
381,56,humidity,2025-06-17T11:24:02,66ce6057fb392de5096aca27
382,3036.7,co2-concentration,2025-06-17T11:27:04,66ce6057fb392de5096aca27
383,29,temp,2025-06-17T11:27:04,66ce6057fb392de5096aca27
384,56,humidity,2025-06-17T11:27:04,66ce6057fb392de5096aca27
385,2574.69,co2-concentration,2025-06-17T11:30:07,66ce6057fb392de5096aca27
386,29,temp,2025-06-17T11:30:07,66ce6057fb392de5096aca27
387,56,humidity,2025-06-17T11:30:07,66ce6057fb392de5096aca27
388,3234.91,co2-concentration,2025-06-17T11:33:09,66ce6057fb392de5096aca27
389,29,temp,2025-06-17T11:33:09,66ce6057fb392de5096aca27
390,56,humidity,2025-06-17T11:33:09,66ce6057fb392de5096aca27
391,3336.96,co2-concentration,2025-06-17T11:36:11,66ce6057fb392de5096aca27
392,29,temp,2025-06-17T11:36:11,66ce6057fb392de5096aca27
393,56,humidity,2025-06-17T11:36:11,66ce6057fb392de5096aca27
394,3234.91,co2-concentration,2025-06-17T11:39:13,66ce6057fb392de5096aca27
395,29,temp,2025-06-17T11:39:13,66ce6057fb392de5096aca27
396,56,humidity,2025-06-17T11:39:13,66ce6057fb392de5096aca27
397,2846.22,co2-concentration,2025-06-17T11:42:16,66ce6057fb392de5096aca27
398,29,temp,2025-06-17T11:42:16,66ce6057fb392de5096aca27
399,56,humidity,2025-06-17T11:42:16,66ce6057fb392de5096aca27
400,3234.91,co2-concentration,2025-06-17T11:45:18,66ce6057fb392de5096aca27
401,29,temp,2025-06-17T11:45:18,66ce6057fb392de5096aca27
402,56,humidity,2025-06-17T11:45:18,66ce6057fb392de5096aca27
403,3036.7,co2-concentration,2025-06-17T11:48:21,66ce6057fb392de5096aca27
404,29,temp,2025-06-17T11:48:21,66ce6057fb392de5096aca27
405,56,humidity,2025-06-17T11:48:21,66ce6057fb392de5096aca27
406,3036.7,co2-concentration,2025-06-17T11:51:23,66ce6057fb392de5096aca27
407,29,temp,2025-06-17T11:51:23,66ce6057fb392de5096aca27
408,56,humidity,2025-06-17T11:51:23,66ce6057fb392de5096aca27
409,3134.83,co2-concentration,2025-06-17T11:54:25,66ce6057fb392de5096aca27
410,29,temp,2025-06-17T11:54:25,66ce6057fb392de5096aca27
411,55,humidity,2025-06-17T11:54:25,66ce6057fb392de5096aca27
412,3134.83,co2-concentration,2025-06-17T11:57:28,66ce6057fb392de5096aca27
413,30,temp,2025-06-17T11:57:28,66ce6057fb392de5096aca27
414,54,humidity,2025-06-17T11:57:28,66ce6057fb392de5096aca27
415,3336.96,co2-concentration,2025-06-17T12:00:30,66ce6057fb392de5096aca27
416,30,temp,2025-06-17T12:00:30,66ce6057fb392de5096aca27
417,54,humidity,2025-06-17T12:00:30,66ce6057fb392de5096aca27
418,3440.99,co2-concentration,2025-06-17T12:03:32,66ce6057fb392de5096aca27
419,29,temp,2025-06-17T12:03:32,66ce6057fb392de5096aca27
420,55,humidity,2025-06-17T12:03:32,66ce6057fb392de5096aca27
421,3134.83,co2-concentration,2025-06-17T12:06:35,66ce6057fb392de5096aca27
422,29,temp,2025-06-17T12:06:35,66ce6057fb392de5096aca27
423,56,humidity,2025-06-17T12:06:35,66ce6057fb392de5096aca27
424,3336.96,co2-concentration,2025-06-17T12:09:37,66ce6057fb392de5096aca27
425,29,temp,2025-06-17T12:09:37,66ce6057fb392de5096aca27
426,56,humidity,2025-06-17T12:09:37,66ce6057fb392de5096aca27
427,3234.91,co2-concentration,2025-06-17T12:12:40,66ce6057fb392de5096aca27
428,30,temp,2025-06-17T12:12:40,66ce6057fb392de5096aca27
429,54,humidity,2025-06-17T12:12:40,66ce6057fb392de5096aca27
430,3234.91,co2-concentration,2025-06-17T12:15:42,66ce6057fb392de5096aca27
431,30,temp,2025-06-17T12:15:42,66ce6057fb392de5096aca27
432,54,humidity,2025-06-17T12:15:42,66ce6057fb392de5096aca27
433,3336.96,co2-concentration,2025-06-17T12:18:44,66ce6057fb392de5096aca27
434,29,temp,2025-06-17T12:18:44,66ce6057fb392de5096aca27
435,56,humidity,2025-06-17T12:18:44,66ce6057fb392de5096aca27
436,3234.91,co2-concentration,2025-06-17T12:21:47,66ce6057fb392de5096aca27
437,30,temp,2025-06-17T12:21:47,66ce6057fb392de5096aca27
438,55,humidity,2025-06-17T12:21:47,66ce6057fb392de5096aca27
439,2487.89,co2-concentration,2025-06-17T12:24:49,66ce6057fb392de5096aca27
440,30,temp,2025-06-17T12:24:49,66ce6057fb392de5096aca27
441,55,humidity,2025-06-17T12:24:49,66ce6057fb392de5096aca27
442,3440.99,co2-concentration,2025-06-17T12:27:52,66ce6057fb392de5096aca27
443,29,temp,2025-06-17T12:27:52,66ce6057fb392de5096aca27
444,56,humidity,2025-06-17T12:27:52,66ce6057fb392de5096aca27
445,3440.99,co2-concentration,2025-06-17T12:30:54,66ce6057fb392de5096aca27
446,29,temp,2025-06-17T12:30:54,66ce6057fb392de5096aca27
447,56,humidity,2025-06-17T12:30:54,66ce6057fb392de5096aca27
448,3234.91,co2-concentration,2025-06-17T12:33:56,66ce6057fb392de5096aca27
449,29,temp,2025-06-17T12:33:56,66ce6057fb392de5096aca27
450,56,humidity,2025-06-17T12:33:56,66ce6057fb392de5096aca27
451,3234.91,co2-concentration,2025-06-17T12:36:59,66ce6057fb392de5096aca27
452,30,temp,2025-06-17T12:36:59,66ce6057fb392de5096aca27
453,55,humidity,2025-06-17T12:36:59,66ce6057fb392de5096aca27
454,3234.91,co2-concentration,2025-06-17T12:40:01,66ce6057fb392de5096aca27
455,30,temp,2025-06-17T12:40:01,66ce6057fb392de5096aca27
456,55,humidity,2025-06-17T12:40:01,66ce6057fb392de5096aca27
457,3336.96,co2-concentration,2025-06-17T12:43:03,66ce6057fb392de5096aca27
458,30,temp,2025-06-17T12:43:03,66ce6057fb392de5096aca27
459,54,humidity,2025-06-17T12:43:03,66ce6057fb392de5096aca27
460,3134.83,co2-concentration,2025-06-17T12:46:06,66ce6057fb392de5096aca27
461,29,temp,2025-06-17T12:46:06,66ce6057fb392de5096aca27
462,56,humidity,2025-06-17T12:46:06,66ce6057fb392de5096aca27
463,3336.96,co2-concentration,2025-06-17T12:46:11,66ce6057fb392de5096aca27
464,30,temp,2025-06-17T12:46:11,66ce6057fb392de5096aca27
465,55,humidity,2025-06-17T12:46:11,66ce6057fb392de5096aca27
466,3440.99,co2-concentration,2025-06-17T12:49:14,66ce6057fb392de5096aca27
467,29,temp,2025-06-17T12:49:14,66ce6057fb392de5096aca27
468,56,humidity,2025-06-17T12:49:14,66ce6057fb392de5096aca27
469,3336.96,co2-concentration,2025-06-17T12:52:16,66ce6057fb392de5096aca27
470,29,temp,2025-06-17T12:52:16,66ce6057fb392de5096aca27
471,55,humidity,2025-06-17T12:52:16,66ce6057fb392de5096aca27
472,3234.91,co2-concentration,2025-06-17T12:55:19,66ce6057fb392de5096aca27
473,29,temp,2025-06-17T12:55:19,66ce6057fb392de5096aca27
474,54,humidity,2025-06-17T12:55:19,66ce6057fb392de5096aca27
475,3036.7,co2-concentration,2025-06-17T12:58:24,66ce6057fb392de5096aca27
476,29,temp,2025-06-17T12:58:24,66ce6057fb392de5096aca27
477,53,humidity,2025-06-17T12:58:24,66ce6057fb392de5096aca27
478,2846.22,co2-concentration,2025-06-17T13:01:26,66ce6057fb392de5096aca27
479,29,temp,2025-06-17T13:01:26,66ce6057fb392de5096aca27
480,51,humidity,2025-06-17T13:01:26,66ce6057fb392de5096aca27
481,2846.22,co2-concentration,2025-06-17T13:04:28,66ce6057fb392de5096aca27
482,29,temp,2025-06-17T13:04:28,66ce6057fb392de5096aca27
483,50,humidity,2025-06-17T13:04:28,66ce6057fb392de5096aca27
484,2846.22,co2-concentration,2025-06-17T13:07:31,66ce6057fb392de5096aca27
485,29,temp,2025-06-17T13:07:31,66ce6057fb392de5096aca27
486,49,humidity,2025-06-17T13:07:31,66ce6057fb392de5096aca27
487,2158.81,co2-concentration,2025-06-17T13:10:33,66ce6057fb392de5096aca27
488,29,temp,2025-06-17T13:10:33,66ce6057fb392de5096aca27
489,48,humidity,2025-06-17T13:10:33,66ce6057fb392de5096aca27
490,2319.76,co2-concentration,2025-06-17T13:13:36,66ce6057fb392de5096aca27
491,28,temp,2025-06-17T13:13:36,66ce6057fb392de5096aca27
492,48,humidity,2025-06-17T13:13:36,66ce6057fb392de5096aca27
493,2402.92,co2-concentration,2025-06-17T13:16:38,66ce6057fb392de5096aca27
494,28,temp,2025-06-17T13:16:38,66ce6057fb392de5096aca27
495,47,humidity,2025-06-17T13:16:38,66ce6057fb392de5096aca27
496,2319.76,co2-concentration,2025-06-17T13:19:41,66ce6057fb392de5096aca27
497,28,temp,2025-06-17T13:19:41,66ce6057fb392de5096aca27
498,46,humidity,2025-06-17T13:19:41,66ce6057fb392de5096aca27
499,2080.98,co2-concentration,2025-06-17T13:22:43,66ce6057fb392de5096aca27
500,28,temp,2025-06-17T13:22:43,66ce6057fb392de5096aca27
501,46,humidity,2025-06-17T13:22:43,66ce6057fb392de5096aca27
502,2004.89,co2-concentration,2025-06-17T13:25:45,66ce6057fb392de5096aca27
503,28,temp,2025-06-17T13:25:45,66ce6057fb392de5096aca27
504,45,humidity,2025-06-17T13:25:45,66ce6057fb392de5096aca27
505,2080.98,co2-concentration,2025-06-17T13:28:48,66ce6057fb392de5096aca27
506,28,temp,2025-06-17T13:28:48,66ce6057fb392de5096aca27
507,44,humidity,2025-06-17T13:28:48,66ce6057fb392de5096aca27
508,2004.89,co2-concentration,2025-06-17T13:31:50,66ce6057fb392de5096aca27
509,28,temp,2025-06-17T13:31:50,66ce6057fb392de5096aca27
510,44,humidity,2025-06-17T13:31:50,66ce6057fb392de5096aca27
511,1857.88,co2-concentration,2025-06-17T13:34:52,66ce6057fb392de5096aca27
512,28,temp,2025-06-17T13:34:52,66ce6057fb392de5096aca27
513,43,humidity,2025-06-17T13:34:52,66ce6057fb392de5096aca27
514,2004.89,co2-concentration,2025-06-17T13:37:54,66ce6057fb392de5096aca27
515,28,temp,2025-06-17T13:37:54,66ce6057fb392de5096aca27
516,43,humidity,2025-06-17T13:37:54,66ce6057fb392de5096aca27
517,2004.89,co2-concentration,2025-06-17T13:40:57,66ce6057fb392de5096aca27
518,28,temp,2025-06-17T13:40:57,66ce6057fb392de5096aca27
519,42,humidity,2025-06-17T13:40:57,66ce6057fb392de5096aca27
520,2004.89,co2-concentration,2025-06-17T13:43:59,66ce6057fb392de5096aca27
521,28,temp,2025-06-17T13:43:59,66ce6057fb392de5096aca27
522,42,humidity,2025-06-17T13:43:59,66ce6057fb392de5096aca27
523,2004.89,co2-concentration,2025-06-17T13:47:01,66ce6057fb392de5096aca27
524,28,temp,2025-06-17T13:47:01,66ce6057fb392de5096aca27
525,42,humidity,2025-06-17T13:47:01,66ce6057fb392de5096aca27
526,1930.53,co2-concentration,2025-06-17T13:50:03,66ce6057fb392de5096aca27
527,28,temp,2025-06-17T13:50:03,66ce6057fb392de5096aca27
528,41,humidity,2025-06-17T13:50:03,66ce6057fb392de5096aca27
529,1857.88,co2-concentration,2025-06-17T13:50:09,66ce6057fb392de5096aca27
530,28,temp,2025-06-17T13:50:09,66ce6057fb392de5096aca27
531,41,humidity,2025-06-17T13:50:09,66ce6057fb392de5096aca27
532,1857.88,co2-concentration,2025-06-17T13:53:11,66ce6057fb392de5096aca27
533,28,temp,2025-06-17T13:53:11,66ce6057fb392de5096aca27
534,41,humidity,2025-06-17T13:53:11,66ce6057fb392de5096aca27
535,1519.65,co2-concentration,2025-06-17T13:56:14,66ce6057fb392de5096aca27
536,28,temp,2025-06-17T13:56:14,66ce6057fb392de5096aca27
537,41,humidity,2025-06-17T13:56:14,66ce6057fb392de5096aca27
538,1786.91,co2-concentration,2025-06-17T13:59:16,66ce6057fb392de5096aca27
539,28,temp,2025-06-17T13:59:16,66ce6057fb392de5096aca27
540,40,humidity,2025-06-17T13:59:16,66ce6057fb392de5096aca27
541,1395.74,co2-concentration,2025-06-17T14:02:24,66ce6057fb392de5096aca27
542,28,temp,2025-06-17T14:02:24,66ce6057fb392de5096aca27
543,40,humidity,2025-06-17T14:02:24,66ce6057fb392de5096aca27
544,1930.53,co2-concentration,2025-06-17T14:05:27,66ce6057fb392de5096aca27
545,28,temp,2025-06-17T14:05:27,66ce6057fb392de5096aca27
546,40,humidity,2025-06-17T14:05:27,66ce6057fb392de5096aca27
547,2004.89,co2-concentration,2025-06-17T14:08:29,66ce6057fb392de5096aca27
548,28,temp,2025-06-17T14:08:29,66ce6057fb392de5096aca27
549,40,humidity,2025-06-17T14:08:29,66ce6057fb392de5096aca27
550,1786.91,co2-concentration,2025-06-17T14:11:31,66ce6057fb392de5096aca27
551,28,temp,2025-06-17T14:11:31,66ce6057fb392de5096aca27
552,39,humidity,2025-06-17T14:11:31,66ce6057fb392de5096aca27
553,2080.98,co2-concentration,2025-06-17T14:14:34,66ce6057fb392de5096aca27
554,28,temp,2025-06-17T14:14:34,66ce6057fb392de5096aca27
555,41,humidity,2025-06-17T14:14:34,66ce6057fb392de5096aca27
556,2402.92,co2-concentration,2025-06-17T14:17:36,66ce6057fb392de5096aca27
557,28,temp,2025-06-17T14:17:36,66ce6057fb392de5096aca27
558,43,humidity,2025-06-17T14:17:36,66ce6057fb392de5096aca27
559,2663.33,co2-concentration,2025-06-17T14:20:47,66ce6057fb392de5096aca27
560,28,temp,2025-06-17T14:20:47,66ce6057fb392de5096aca27
561,44,humidity,2025-06-17T14:20:47,66ce6057fb392de5096aca27
562,2574.69,co2-concentration,2025-06-17T14:23:49,66ce6057fb392de5096aca27
563,28,temp,2025-06-17T14:23:49,66ce6057fb392de5096aca27
564,45,humidity,2025-06-17T14:23:49,66ce6057fb392de5096aca27
565,2319.76,co2-concentration,2025-06-17T14:26:51,66ce6057fb392de5096aca27
566,28,temp,2025-06-17T14:26:51,66ce6057fb392de5096aca27
567,44,humidity,2025-06-17T14:26:51,66ce6057fb392de5096aca27
568,2574.69,co2-concentration,2025-06-17T14:29:56,66ce6057fb392de5096aca27
569,28,temp,2025-06-17T14:29:56,66ce6057fb392de5096aca27
570,44,humidity,2025-06-17T14:29:56,66ce6057fb392de5096aca27
571,2753.83,co2-concentration,2025-06-17T14:32:59,66ce6057fb392de5096aca27
572,28,temp,2025-06-17T14:32:59,66ce6057fb392de5096aca27
573,44,humidity,2025-06-17T14:32:59,66ce6057fb392de5096aca27
574,2753.83,co2-concentration,2025-06-17T14:36:05,66ce6057fb392de5096aca27
575,28,temp,2025-06-17T14:36:05,66ce6057fb392de5096aca27
576,44,humidity,2025-06-17T14:36:05,66ce6057fb392de5096aca27
577,2940.5,co2-concentration,2025-06-17T14:39:09,66ce6057fb392de5096aca27
578,28,temp,2025-06-17T14:39:09,66ce6057fb392de5096aca27
579,44,humidity,2025-06-17T14:39:09,66ce6057fb392de5096aca27
580,2402.92,co2-concentration,2025-06-17T14:42:16,66ce6057fb392de5096aca27
581,28,temp,2025-06-17T14:42:16,66ce6057fb392de5096aca27
582,43,humidity,2025-06-17T14:42:16,66ce6057fb392de5096aca27
583,2753.83,co2-concentration,2025-06-17T14:45:19,66ce6057fb392de5096aca27
584,28,temp,2025-06-17T14:45:19,66ce6057fb392de5096aca27
585,43,humidity,2025-06-17T14:45:19,66ce6057fb392de5096aca27
586,2238.4,co2-concentration,2025-06-17T14:48:21,66ce6057fb392de5096aca27
587,28,temp,2025-06-17T14:48:21,66ce6057fb392de5096aca27
588,43,humidity,2025-06-17T14:48:21,66ce6057fb392de5096aca27
589,2846.22,co2-concentration,2025-06-17T14:51:24,66ce6057fb392de5096aca27
590,28,temp,2025-06-17T14:51:24,66ce6057fb392de5096aca27
591,43,humidity,2025-06-17T14:51:24,66ce6057fb392de5096aca27
592,2846.22,co2-concentration,2025-06-17T14:54:26,66ce6057fb392de5096aca27
593,28,temp,2025-06-17T14:54:26,66ce6057fb392de5096aca27
594,43,humidity,2025-06-17T14:54:26,66ce6057fb392de5096aca27
595,3234.91,co2-concentration,2025-06-17T14:57:28,66ce6057fb392de5096aca27
596,28,temp,2025-06-17T14:57:28,66ce6057fb392de5096aca27
597,43,humidity,2025-06-17T14:57:28,66ce6057fb392de5096aca27
598,3134.83,co2-concentration,2025-06-17T15:00:31,66ce6057fb392de5096aca27
599,28,temp,2025-06-17T15:00:31,66ce6057fb392de5096aca27
600,43,humidity,2025-06-17T15:00:31,66ce6057fb392de5096aca27
601,3336.96,co2-concentration,2025-06-17T15:03:33,66ce6057fb392de5096aca27
602,28,temp,2025-06-17T15:03:33,66ce6057fb392de5096aca27
603,43,humidity,2025-06-17T15:03:33,66ce6057fb392de5096aca27
604,2753.83,co2-concentration,2025-06-17T15:06:36,66ce6057fb392de5096aca27
605,28,temp,2025-06-17T15:06:36,66ce6057fb392de5096aca27
606,43,humidity,2025-06-17T15:06:36,66ce6057fb392de5096aca27
607,3336.96,co2-concentration,2025-06-17T15:09:39,66ce6057fb392de5096aca27
608,28,temp,2025-06-17T15:09:39,66ce6057fb392de5096aca27
609,43,humidity,2025-06-17T15:09:39,66ce6057fb392de5096aca27
610,3440.99,co2-concentration,2025-06-17T15:12:41,66ce6057fb392de5096aca27
611,28,temp,2025-06-17T15:12:41,66ce6057fb392de5096aca27
612,45,humidity,2025-06-17T15:12:41,66ce6057fb392de5096aca27
613,3440.99,co2-concentration,2025-06-17T15:15:44,66ce6057fb392de5096aca27
614,28,temp,2025-06-17T15:15:44,66ce6057fb392de5096aca27
615,46,humidity,2025-06-17T15:15:44,66ce6057fb392de5096aca27
616,3440.99,co2-concentration,2025-06-17T15:18:46,66ce6057fb392de5096aca27
617,28,temp,2025-06-17T15:18:46,66ce6057fb392de5096aca27
618,47,humidity,2025-06-17T15:18:46,66ce6057fb392de5096aca27
619,3134.83,co2-concentration,2025-06-17T15:22:01,66ce6057fb392de5096aca27
620,28,temp,2025-06-17T15:22:01,66ce6057fb392de5096aca27
621,47,humidity,2025-06-17T15:22:01,66ce6057fb392de5096aca27
622,3440.99,co2-concentration,2025-06-17T15:25:03,66ce6057fb392de5096aca27
623,28,temp,2025-06-17T15:25:03,66ce6057fb392de5096aca27
624,46,humidity,2025-06-17T15:25:03,66ce6057fb392de5096aca27
625,3655.1,co2-concentration,2025-06-17T15:28:05,66ce6057fb392de5096aca27
626,28,temp,2025-06-17T15:28:05,66ce6057fb392de5096aca27
627,46,humidity,2025-06-17T15:28:05,66ce6057fb392de5096aca27
628,3547.03,co2-concentration,2025-06-17T15:31:08,66ce6057fb392de5096aca27
629,28,temp,2025-06-17T15:31:08,66ce6057fb392de5096aca27
630,46,humidity,2025-06-17T15:31:08,66ce6057fb392de5096aca27
631,3547.03,co2-concentration,2025-06-17T15:34:10,66ce6057fb392de5096aca27
632,28,temp,2025-06-17T15:34:10,66ce6057fb392de5096aca27
633,46,humidity,2025-06-17T15:34:10,66ce6057fb392de5096aca27
634,3655.1,co2-concentration,2025-06-17T15:37:12,66ce6057fb392de5096aca27
635,28,temp,2025-06-17T15:37:12,66ce6057fb392de5096aca27
636,46,humidity,2025-06-17T15:37:12,66ce6057fb392de5096aca27
637,3655.1,co2-concentration,2025-06-17T15:40:15,66ce6057fb392de5096aca27
638,28,temp,2025-06-17T15:40:15,66ce6057fb392de5096aca27
639,46,humidity,2025-06-17T15:40:15,66ce6057fb392de5096aca27
640,3991.61,co2-concentration,2025-06-17T15:43:17,66ce6057fb392de5096aca27
641,28,temp,2025-06-17T15:43:17,66ce6057fb392de5096aca27
642,45,humidity,2025-06-17T15:43:17,66ce6057fb392de5096aca27
643,3440.99,co2-concentration,2025-06-17T15:46:19,66ce6057fb392de5096aca27
644,28,temp,2025-06-17T15:46:19,66ce6057fb392de5096aca27
645,46,humidity,2025-06-17T15:46:19,66ce6057fb392de5096aca27
646,3765.2,co2-concentration,2025-06-17T15:49:22,66ce6057fb392de5096aca27
647,28,temp,2025-06-17T15:49:22,66ce6057fb392de5096aca27
648,46,humidity,2025-06-17T15:49:22,66ce6057fb392de5096aca27
649,3991.61,co2-concentration,2025-06-17T15:52:33,66ce6057fb392de5096aca27
650,28,temp,2025-06-17T15:52:33,66ce6057fb392de5096aca27
651,46,humidity,2025-06-17T15:52:33,66ce6057fb392de5096aca27
652,3765.2,co2-concentration,2025-06-17T15:55:35,66ce6057fb392de5096aca27
653,28,temp,2025-06-17T15:55:35,66ce6057fb392de5096aca27
654,46,humidity,2025-06-17T15:55:35,66ce6057fb392de5096aca27
655,3440.99,co2-concentration,2025-06-17T15:58:37,66ce6057fb392de5096aca27
656,28,temp,2025-06-17T15:58:37,66ce6057fb392de5096aca27
657,45,humidity,2025-06-17T15:58:37,66ce6057fb392de5096aca27
658,3440.99,co2-concentration,2025-06-17T16:01:40,66ce6057fb392de5096aca27
659,28,temp,2025-06-17T16:01:40,66ce6057fb392de5096aca27
660,43,humidity,2025-06-17T16:01:40,66ce6057fb392de5096aca27
661,2663.33,co2-concentration,2025-06-17T16:04:43,66ce6057fb392de5096aca27
662,27,temp,2025-06-17T16:04:43,66ce6057fb392de5096aca27
663,44,humidity,2025-06-17T16:04:43,66ce6057fb392de5096aca27
664,3134.83,co2-concentration,2025-06-17T16:07:47,66ce6057fb392de5096aca27
665,27,temp,2025-06-17T16:07:47,66ce6057fb392de5096aca27
666,43,humidity,2025-06-17T16:07:47,66ce6057fb392de5096aca27
667,3036.7,co2-concentration,2025-06-17T16:10:50,66ce6057fb392de5096aca27
668,27,temp,2025-06-17T16:10:50,66ce6057fb392de5096aca27
669,43,humidity,2025-06-17T16:10:50,66ce6057fb392de5096aca27
670,2753.83,co2-concentration,2025-06-17T16:13:53,66ce6057fb392de5096aca27
671,26,temp,2025-06-17T16:13:53,66ce6057fb392de5096aca27
672,42,humidity,2025-06-17T16:13:53,66ce6057fb392de5096aca27
673,2487.89,co2-concentration,2025-06-17T16:16:55,66ce6057fb392de5096aca27
674,26,temp,2025-06-17T16:16:55,66ce6057fb392de5096aca27
675,42,humidity,2025-06-17T16:16:55,66ce6057fb392de5096aca27
676,2487.89,co2-concentration,2025-06-17T16:19:57,66ce6057fb392de5096aca27
677,26,temp,2025-06-17T16:19:57,66ce6057fb392de5096aca27
678,41,humidity,2025-06-17T16:19:57,66ce6057fb392de5096aca27
679,2004.89,co2-concentration,2025-06-17T16:23:00,66ce6057fb392de5096aca27
680,26,temp,2025-06-17T16:23:00,66ce6057fb392de5096aca27
681,40,humidity,2025-06-17T16:23:00,66ce6057fb392de5096aca27
682,2574.69,co2-concentration,2025-06-17T16:26:03,66ce6057fb392de5096aca27
683,27,temp,2025-06-17T16:26:03,66ce6057fb392de5096aca27
684,40,humidity,2025-06-17T16:26:03,66ce6057fb392de5096aca27
685,2487.89,co2-concentration,2025-06-17T16:29:05,66ce6057fb392de5096aca27
686,26,temp,2025-06-17T16:29:05,66ce6057fb392de5096aca27
687,39,humidity,2025-06-17T16:29:05,66ce6057fb392de5096aca27
688,2487.89,co2-concentration,2025-06-17T16:32:08,66ce6057fb392de5096aca27
689,26,temp,2025-06-17T16:32:08,66ce6057fb392de5096aca27
690,39,humidity,2025-06-17T16:32:08,66ce6057fb392de5096aca27
691,2319.76,co2-concentration,2025-06-17T16:35:10,66ce6057fb392de5096aca27
692,26,temp,2025-06-17T16:35:10,66ce6057fb392de5096aca27
693,39,humidity,2025-06-17T16:35:10,66ce6057fb392de5096aca27
694,2402.92,co2-concentration,2025-06-17T16:35:16,66ce6057fb392de5096aca27
695,26,temp,2025-06-17T16:35:16,66ce6057fb392de5096aca27
696,39,humidity,2025-06-17T16:35:16,66ce6057fb392de5096aca27
697,2402.92,co2-concentration,2025-06-17T16:38:18,66ce6057fb392de5096aca27
698,26,temp,2025-06-17T16:38:18,66ce6057fb392de5096aca27
699,39,humidity,2025-06-17T16:38:18,66ce6057fb392de5096aca27
700,823.4,co2-concentration,2025-06-17T16:41:20,66ce6057fb392de5096aca27
701,25,temp,2025-06-17T16:41:20,66ce6057fb392de5096aca27
702,39,humidity,2025-06-17T16:41:20,66ce6057fb392de5096aca27
703,2487.89,co2-concentration,2025-06-17T16:44:22,66ce6057fb392de5096aca27
704,25,temp,2025-06-17T16:44:22,66ce6057fb392de5096aca27
705,39,humidity,2025-06-17T16:44:22,66ce6057fb392de5096aca27
706,3036.7,co2-concentration,2025-06-17T16:47:24,66ce6057fb392de5096aca27
707,26,temp,2025-06-17T16:47:24,66ce6057fb392de5096aca27
708,38,humidity,2025-06-17T16:47:24,66ce6057fb392de5096aca27
709,2940.5,co2-concentration,2025-06-17T16:50:27,66ce6057fb392de5096aca27
710,25,temp,2025-06-17T16:50:27,66ce6057fb392de5096aca27
711,38,humidity,2025-06-17T16:50:27,66ce6057fb392de5096aca27
712,2940.5,co2-concentration,2025-06-17T16:53:29,66ce6057fb392de5096aca27
713,26,temp,2025-06-17T16:53:29,66ce6057fb392de5096aca27
714,38,humidity,2025-06-17T16:53:29,66ce6057fb392de5096aca27
715,2940.5,co2-concentration,2025-06-17T16:56:31,66ce6057fb392de5096aca27
716,26,temp,2025-06-17T16:56:31,66ce6057fb392de5096aca27
717,39,humidity,2025-06-17T16:56:31,66ce6057fb392de5096aca27
718,2753.83,co2-concentration,2025-06-17T16:59:34,66ce6057fb392de5096aca27
719,25,temp,2025-06-17T16:59:34,66ce6057fb392de5096aca27
720,39,humidity,2025-06-17T16:59:34,66ce6057fb392de5096aca27
721,2663.33,co2-concentration,2025-06-17T17:02:36,66ce6057fb392de5096aca27
722,26,temp,2025-06-17T17:02:36,66ce6057fb392de5096aca27
723,39,humidity,2025-06-17T17:02:36,66ce6057fb392de5096aca27
724,2487.89,co2-concentration,2025-06-17T17:05:39,66ce6057fb392de5096aca27
725,26,temp,2025-06-17T17:05:39,66ce6057fb392de5096aca27
726,39,humidity,2025-06-17T17:05:39,66ce6057fb392de5096aca27
727,2402.92,co2-concentration,2025-06-17T17:08:41,66ce6057fb392de5096aca27
728,26,temp,2025-06-17T17:08:41,66ce6057fb392de5096aca27
729,38,humidity,2025-06-17T17:08:41,66ce6057fb392de5096aca27
730,2319.76,co2-concentration,2025-06-17T17:11:43,66ce6057fb392de5096aca27
731,26,temp,2025-06-17T17:11:43,66ce6057fb392de5096aca27
732,38,humidity,2025-06-17T17:11:43,66ce6057fb392de5096aca27
733,2319.76,co2-concentration,2025-06-17T17:14:46,66ce6057fb392de5096aca27
734,25,temp,2025-06-17T17:14:46,66ce6057fb392de5096aca27
735,38,humidity,2025-06-17T17:14:46,66ce6057fb392de5096aca27
736,2238.4,co2-concentration,2025-06-17T17:17:48,66ce6057fb392de5096aca27
737,24,temp,2025-06-17T17:17:48,66ce6057fb392de5096aca27
738,38,humidity,2025-06-17T17:17:48,66ce6057fb392de5096aca27
739,2402.92,co2-concentration,2025-06-17T17:20:50,66ce6057fb392de5096aca27
