S.No,data,type,sensedAt,id_sensor
64,1004.8099975586,atmospheric-pressure,2025-06-17T05:34:40,66cf5b6afb392de5096ea84d
65,22.455581665,temp,2025-06-17T05:34:40,66cf5b6afb392de5096ea84d
66,109.1542663574,humidity,2025-06-17T05:34:40,66cf5b6afb392de5096ea84d
67,70.5069503784,altitude,2025-06-17T05:34:40,66cf5b6afb392de5096ea84d
68,0,precipitation,2025-06-17T05:34:40,66cf5b6afb392de5096ea84d
69,4.9751996994,air-velocity,2025-06-17T05:34:40,66cf5b6afb392de5096ea84d
70,343.5900878906,wind-direction,2025-06-17T05:34:40,66cf5b6afb392de5096ea84d
71,1004.799987793,atmospheric-pressure,2025-06-17T05:37:48,66cf5b6afb392de5096ea84d
72,22.455581665,temp,2025-06-17T05:37:48,66cf5b6afb392de5096ea84d
73,109.2839660645,humidity,2025-06-17T05:37:48,66cf5b6afb392de5096ea84d
74,70.5908584595,altitude,2025-06-17T05:37:48,66cf5b6afb392de5096ea84d
75,0,precipitation,2025-06-17T05:37:48,66cf5b6afb392de5096ea84d
76,3.9801599979,air-velocity,2025-06-17T05:37:48,66cf5b6afb392de5096ea84d
77,346.3924865723,wind-direction,2025-06-17T05:37:48,66cf5b6afb392de5096ea84d
78,1004.7899780273,atmospheric-pressure,2025-06-17T05:41:03,66cf5b6afb392de5096ea84d
79,22.455581665,temp,2025-06-17T05:41:03,66cf5b6afb392de5096ea84d
80,109.3984069824,humidity,2025-06-17T05:41:03,66cf5b6afb392de5096ea84d
81,70.6747665405,altitude,2025-06-17T05:41:03,66cf5b6afb392de5096ea84d
82,0,precipitation,2025-06-17T05:41:03,66cf5b6afb392de5096ea84d
83,4.4776802063,air-velocity,2025-06-17T05:41:03,66cf5b6afb392de5096ea84d
84,338.6859130859,wind-direction,2025-06-17T05:41:03,66cf5b6afb392de5096ea84d
85,1004.7299804688,atmospheric-pressure,2025-06-17T05:44:14,66cf5b6afb392de5096ea84d
86,22.4341316223,temp,2025-06-17T05:44:14,66cf5b6afb392de5096ea84d
87,109.4975891113,humidity,2025-06-17T05:44:14,66cf5b6afb392de5096ea84d
88,71.177696228,altitude,2025-06-17T05:44:14,66cf5b6afb392de5096ea84d
89,0,precipitation,2025-06-17T05:44:14,66cf5b6afb392de5096ea84d
90,0,air-velocity,2025-06-17T05:44:14,66cf5b6afb392de5096ea84d
91,339.386505127,wind-direction,2025-06-17T05:44:14,66cf5b6afb392de5096ea84d
92,1004.700012207,atmospheric-pressure,2025-06-17T05:47:20,66cf5b6afb392de5096ea84d
93,22.4770317078,temp,2025-06-17T05:47:20,66cf5b6afb392de5096ea84d
94,109.5662536621,humidity,2025-06-17T05:47:20,66cf5b6afb392de5096ea84d
95,71.4289169312,altitude,2025-06-17T05:47:20,66cf5b6afb392de5096ea84d
96,0,precipitation,2025-06-17T05:47:20,66cf5b6afb392de5096ea84d
97,0,air-velocity,2025-06-17T05:47:20,66cf5b6afb392de5096ea84d
98,339.386505127,wind-direction,2025-06-17T05:47:20,66cf5b6afb392de5096ea84d
99,1004.7399902344,atmospheric-pressure,2025-06-17T05:50:26,66cf5b6afb392de5096ea84d
100,22.4984817505,temp,2025-06-17T05:50:26,66cf5b6afb392de5096ea84d
101,109.5738830566,humidity,2025-06-17T05:50:26,66cf5b6afb392de5096ea84d
102,71.093788147,altitude,2025-06-17T05:50:26,66cf5b6afb392de5096ea84d
103,0,precipitation,2025-06-17T05:50:26,66cf5b6afb392de5096ea84d
104,0,air-velocity,2025-06-17T05:50:26,66cf5b6afb392de5096ea84d
105,344.9913024902,wind-direction,2025-06-17T05:50:26,66cf5b6afb392de5096ea84d
106,1004.7100219727,atmospheric-pressure,2025-06-17T05:53:31,66cf5b6afb392de5096ea84d
107,22.5092067719,temp,2025-06-17T05:53:31,66cf5b6afb392de5096ea84d
108,109.5967712402,humidity,2025-06-17T05:53:31,66cf5b6afb392de5096ea84d
109,71.3450088501,altitude,2025-06-17T05:53:31,66cf5b6afb392de5096ea84d
110,0,precipitation,2025-06-17T05:53:31,66cf5b6afb392de5096ea84d
111,0,air-velocity,2025-06-17T05:53:31,66cf5b6afb392de5096ea84d
112,27.7279052734,wind-direction,2025-06-17T05:53:31,66cf5b6afb392de5096ea84d
113,1004.7600097656,atmospheric-pressure,2025-06-17T05:59:56,66cf5b6afb392de5096ea84d
114,22.5521068573,temp,2025-06-17T05:59:56,66cf5b6afb392de5096ea84d
115,109.6425476074,humidity,2025-06-17T05:59:56,66cf5b6afb392de5096ea84d
116,70.9259719849,altitude,2025-06-17T05:59:56,66cf5b6afb392de5096ea84d
117,0,precipitation,2025-06-17T05:59:56,66cf5b6afb392de5096ea84d
118,1.990079999,air-velocity,2025-06-17T05:59:56,66cf5b6afb392de5096ea84d
119,28.7788085938,wind-direction,2025-06-17T05:59:56,66cf5b6afb392de5096ea84d
120,1004.7800292969,atmospheric-pressure,2025-06-17T06:03:04,66cf5b6afb392de5096ea84d
121,22.6271820068,temp,2025-06-17T06:03:04,66cf5b6afb392de5096ea84d
122,109.5891418457,humidity,2025-06-17T06:03:04,66cf5b6afb392de5096ea84d
123,70.7581558228,altitude,2025-06-17T06:03:04,66cf5b6afb392de5096ea84d
124,0,precipitation,2025-06-17T06:03:04,66cf5b6afb392de5096ea84d
125,0,air-velocity,2025-06-17T06:03:04,66cf5b6afb392de5096ea84d
126,346.7427978516,wind-direction,2025-06-17T06:03:04,66cf5b6afb392de5096ea84d
127,1004.7700195312,atmospheric-pressure,2025-06-17T06:06:10,66cf5b6afb392de5096ea84d
128,22.6379070282,temp,2025-06-17T06:06:10,66cf5b6afb392de5096ea84d
129,109.550994873,humidity,2025-06-17T06:06:10,66cf5b6afb392de5096ea84d
130,70.8420639038,altitude,2025-06-17T06:06:10,66cf5b6afb392de5096ea84d
131,0,precipitation,2025-06-17T06:06:10,66cf5b6afb392de5096ea84d
132,0,air-velocity,2025-06-17T06:06:10,66cf5b6afb392de5096ea84d
133,349.5451965332,wind-direction,2025-06-17T06:06:10,66cf5b6afb392de5096ea84d
134,1004.6599731445,atmospheric-pressure,2025-06-17T06:12:38,66cf5b6afb392de5096ea84d
135,22.680809021,temp,2025-06-17T06:12:38,66cf5b6afb392de5096ea84d
136,109.5281066895,humidity,2025-06-17T06:12:38,66cf5b6afb392de5096ea84d
137,71.7645721436,altitude,2025-06-17T06:12:38,66cf5b6afb392de5096ea84d
138,0,precipitation,2025-06-17T06:12:38,66cf5b6afb392de5096ea84d
139,4.4776802063,air-velocity,2025-06-17T06:12:38,66cf5b6afb392de5096ea84d
140,42.4404907227,wind-direction,2025-06-17T06:12:38,66cf5b6afb392de5096ea84d
141,1004.6300048828,atmospheric-pressure,2025-06-17T06:15:47,66cf5b6afb392de5096ea84d
142,22.7129840851,temp,2025-06-17T06:15:47,66cf5b6afb392de5096ea84d
143,109.4670715332,humidity,2025-06-17T06:15:47,66cf5b6afb392de5096ea84d
144,72.0158081055,altitude,2025-06-17T06:15:47,66cf5b6afb392de5096ea84d
145,0,precipitation,2025-06-17T06:15:47,66cf5b6afb392de5096ea84d
146,0,air-velocity,2025-06-17T06:15:47,66cf5b6afb392de5096ea84d
147,38.9375,wind-direction,2025-06-17T06:15:47,66cf5b6afb392de5096ea84d
148,1004.5999755859,atmospheric-pressure,2025-06-17T06:18:51,66cf5b6afb392de5096ea84d
149,22.7237091064,temp,2025-06-17T06:18:51,66cf5b6afb392de5096ea84d
150,109.4365539551,humidity,2025-06-17T06:18:51,66cf5b6afb392de5096ea84d
151,72.2675628662,altitude,2025-06-17T06:18:51,66cf5b6afb392de5096ea84d
152,0,precipitation,2025-06-17T06:18:51,66cf5b6afb392de5096ea84d
153,4.9751996994,air-velocity,2025-06-17T06:18:51,66cf5b6afb392de5096ea84d
154,34.383605957,wind-direction,2025-06-17T06:18:51,66cf5b6afb392de5096ea84d
155,1004.6799926758,atmospheric-pressure,2025-06-17T06:22:00,66cf5b6afb392de5096ea84d
156,22.680809021,temp,2025-06-17T06:22:00,66cf5b6afb392de5096ea84d
157,109.3907775879,humidity,2025-06-17T06:22:00,66cf5b6afb392de5096ea84d
158,71.5967483521,altitude,2025-06-17T06:22:00,66cf5b6afb392de5096ea84d
159,0,precipitation,2025-06-17T06:22:00,66cf5b6afb392de5096ea84d
160,3.9801599979,air-velocity,2025-06-17T06:22:00,66cf5b6afb392de5096ea84d
161,334.832611084,wind-direction,2025-06-17T06:22:00,66cf5b6afb392de5096ea84d
162,1004.6599731445,atmospheric-pressure,2025-06-17T06:25:10,66cf5b6afb392de5096ea84d
163,22.6164569855,temp,2025-06-17T06:25:10,66cf5b6afb392de5096ea84d
164,109.4441833496,humidity,2025-06-17T06:25:10,66cf5b6afb392de5096ea84d
165,71.7645721436,altitude,2025-06-17T06:25:10,66cf5b6afb392de5096ea84d
166,0,precipitation,2025-06-17T06:25:10,66cf5b6afb392de5096ea84d
167,4.9751996994,air-velocity,2025-06-17T06:25:10,66cf5b6afb392de5096ea84d
168,337.2846984863,wind-direction,2025-06-17T06:25:10,66cf5b6afb392de5096ea84d
169,1004.6900024414,atmospheric-pressure,2025-06-17T06:28:17,66cf5b6afb392de5096ea84d
170,22.5842819214,temp,2025-06-17T06:28:17,66cf5b6afb392de5096ea84d
171,109.5281066895,humidity,2025-06-17T06:28:17,66cf5b6afb392de5096ea84d
172,71.5128326416,altitude,2025-06-17T06:28:17,66cf5b6afb392de5096ea84d
173,0,precipitation,2025-06-17T06:28:17,66cf5b6afb392de5096ea84d
174,3.9801599979,air-velocity,2025-06-17T06:28:17,66cf5b6afb392de5096ea84d
175,339.386505127,wind-direction,2025-06-17T06:28:17,66cf5b6afb392de5096ea84d
176,1004.6799926758,atmospheric-pressure,2025-06-17T06:31:25,66cf5b6afb392de5096ea84d
177,22.4770317078,temp,2025-06-17T06:31:25,66cf5b6afb392de5096ea84d
178,109.5967712402,humidity,2025-06-17T06:31:25,66cf5b6afb392de5096ea84d
179,71.5967483521,altitude,2025-06-17T06:31:25,66cf5b6afb392de5096ea84d
180,0,precipitation,2025-06-17T06:31:25,66cf5b6afb392de5096ea84d
181,3.9801599979,air-velocity,2025-06-17T06:31:25,66cf5b6afb392de5096ea84d
182,17.9194946289,wind-direction,2025-06-17T06:31:25,66cf5b6afb392de5096ea84d
183,1004.549987793,atmospheric-pressure,2025-06-17T06:34:36,66cf5b6afb392de5096ea84d
184,22.455581665,temp,2025-06-17T06:34:36,66cf5b6afb392de5096ea84d
185,109.7646179199,humidity,2025-06-17T06:34:36,66cf5b6afb392de5096ea84d
186,72.6866531372,altitude,2025-06-17T06:34:36,66cf5b6afb392de5096ea84d
187,0,precipitation,2025-06-17T06:34:36,66cf5b6afb392de5096ea84d
188,4.9751996994,air-velocity,2025-06-17T06:34:36,66cf5b6afb392de5096ea84d
189,19.3207092285,wind-direction,2025-06-17T06:34:36,66cf5b6afb392de5096ea84d
190,1004.5300292969,atmospheric-pressure,2025-06-17T06:37:42,66cf5b6afb392de5096ea84d
191,22.4019546509,temp,2025-06-17T06:37:42,66cf5b6afb392de5096ea84d
192,109.894317627,humidity,2025-06-17T06:37:42,66cf5b6afb392de5096ea84d
193,72.8539810181,altitude,2025-06-17T06:37:42,66cf5b6afb392de5096ea84d
194,0,precipitation,2025-06-17T06:37:42,66cf5b6afb392de5096ea84d
195,3.9801599979,air-velocity,2025-06-17T06:37:42,66cf5b6afb392de5096ea84d
196,26.6770019531,wind-direction,2025-06-17T06:37:42,66cf5b6afb392de5096ea84d
197,1004.5999755859,atmospheric-pressure,2025-06-17T06:40:50,66cf5b6afb392de5096ea84d
198,22.3590545654,temp,2025-06-17T06:40:50,66cf5b6afb392de5096ea84d
199,110.0697937012,humidity,2025-06-17T06:40:50,66cf5b6afb392de5096ea84d
200,72.2675628662,altitude,2025-06-17T06:40:50,66cf5b6afb392de5096ea84d
201,0,precipitation,2025-06-17T06:40:50,66cf5b6afb392de5096ea84d
202,6.4677600861,air-velocity,2025-06-17T06:40:50,66cf5b6afb392de5096ea84d
203,34.383605957,wind-direction,2025-06-17T06:40:50,66cf5b6afb392de5096ea84d
204,1004.5800170898,atmospheric-pressure,2025-06-17T06:43:54,66cf5b6afb392de5096ea84d
205,22.3483295441,temp,2025-06-17T06:43:54,66cf5b6afb392de5096ea84d
206,110.2071228027,humidity,2025-06-17T06:43:54,66cf5b6afb392de5096ea84d
207,72.4348907471,altitude,2025-06-17T06:43:54,66cf5b6afb392de5096ea84d
208,0,precipitation,2025-06-17T06:43:54,66cf5b6afb392de5096ea84d
209,0,air-velocity,2025-06-17T06:43:54,66cf5b6afb392de5096ea84d
210,344.6409912109,wind-direction,2025-06-17T06:43:54,66cf5b6afb392de5096ea84d
211,1004.7100219727,atmospheric-pressure,2025-06-17T06:47:03,66cf5b6afb392de5096ea84d
212,22.3590545654,temp,2025-06-17T06:47:03,66cf5b6afb392de5096ea84d
213,110.3444519043,humidity,2025-06-17T06:47:03,66cf5b6afb392de5096ea84d
214,71.3450088501,altitude,2025-06-17T06:47:03,66cf5b6afb392de5096ea84d
215,0,precipitation,2025-06-17T06:47:03,66cf5b6afb392de5096ea84d
216,3.9801599979,air-velocity,2025-06-17T06:47:03,66cf5b6afb392de5096ea84d
217,357.6021118164,wind-direction,2025-06-17T06:47:03,66cf5b6afb392de5096ea84d
218,1004.6900024414,atmospheric-pressure,2025-06-17T06:50:08,66cf5b6afb392de5096ea84d
219,22.3268795013,temp,2025-06-17T06:50:08,66cf5b6afb392de5096ea84d
220,110.4360046387,humidity,2025-06-17T06:50:08,66cf5b6afb392de5096ea84d
221,71.5128326416,altitude,2025-06-17T06:50:08,66cf5b6afb392de5096ea84d
222,0,precipitation,2025-06-17T06:50:08,66cf5b6afb392de5096ea84d
223,3.9801599979,air-velocity,2025-06-17T06:50:08,66cf5b6afb392de5096ea84d
224,27.0273132324,wind-direction,2025-06-17T06:50:08,66cf5b6afb392de5096ea84d
225,1004.5800170898,atmospheric-pressure,2025-06-17T06:53:18,66cf5b6afb392de5096ea84d
226,22.31615448,temp,2025-06-17T06:53:18,66cf5b6afb392de5096ea84d
227,110.5199279785,humidity,2025-06-17T06:53:18,66cf5b6afb392de5096ea84d
228,72.4348907471,altitude,2025-06-17T06:53:18,66cf5b6afb392de5096ea84d
229,0,precipitation,2025-06-17T06:53:18,66cf5b6afb392de5096ea84d
230,5.4727201462,air-velocity,2025-06-17T06:53:18,66cf5b6afb392de5096ea84d
231,23.5242919922,wind-direction,2025-06-17T06:53:18,66cf5b6afb392de5096ea84d
232,1004.5999755859,atmospheric-pressure,2025-06-17T06:56:33,66cf5b6afb392de5096ea84d
233,22.3376045227,temp,2025-06-17T06:56:33,66cf5b6afb392de5096ea84d
234,110.5657043457,humidity,2025-06-17T06:56:33,66cf5b6afb392de5096ea84d
235,72.2675628662,altitude,2025-06-17T06:56:33,66cf5b6afb392de5096ea84d
236,0,precipitation,2025-06-17T06:56:33,66cf5b6afb392de5096ea84d
237,3.482640028,air-velocity,2025-06-17T06:56:33,66cf5b6afb392de5096ea84d
238,22.4733886719,wind-direction,2025-06-17T06:56:33,66cf5b6afb392de5096ea84d
239,1004.6599731445,atmospheric-pressure,2025-06-17T07:02:54,66cf5b6afb392de5096ea84d
240,22.2303543091,temp,2025-06-17T07:02:54,66cf5b6afb392de5096ea84d
241,110.626739502,humidity,2025-06-17T07:02:54,66cf5b6afb392de5096ea84d
242,71.7645721436,altitude,2025-06-17T07:02:54,66cf5b6afb392de5096ea84d
243,0,precipitation,2025-06-17T07:02:54,66cf5b6afb392de5096ea84d
244,5.4727201462,air-velocity,2025-06-17T07:02:54,66cf5b6afb392de5096ea84d
245,319.0690917969,wind-direction,2025-06-17T07:02:54,66cf5b6afb392de5096ea84d
246,1004.549987793,atmospheric-pressure,2025-06-17T07:06:07,66cf5b6afb392de5096ea84d
247,22.2410793304,temp,2025-06-17T07:06:07,66cf5b6afb392de5096ea84d
248,110.641998291,humidity,2025-06-17T07:06:07,66cf5b6afb392de5096ea84d
249,72.6866531372,altitude,2025-06-17T07:06:07,66cf5b6afb392de5096ea84d
250,0,precipitation,2025-06-17T07:06:07,66cf5b6afb392de5096ea84d
251,3.9801599979,air-velocity,2025-06-17T07:06:07,66cf5b6afb392de5096ea84d
252,349.8955078125,wind-direction,2025-06-17T07:06:07,66cf5b6afb392de5096ea84d
253,1004.5700073242,atmospheric-pressure,2025-06-17T07:09:13,66cf5b6afb392de5096ea84d
254,22.2196292877,temp,2025-06-17T07:09:13,66cf5b6afb392de5096ea84d
255,110.6954040527,humidity,2025-06-17T07:09:13,66cf5b6afb392de5096ea84d
256,72.5188064575,altitude,2025-06-17T07:09:13,66cf5b6afb392de5096ea84d
257,0,precipitation,2025-06-17T07:09:13,66cf5b6afb392de5096ea84d
258,3.482640028,air-velocity,2025-06-17T07:09:13,66cf5b6afb392de5096ea84d
259,311.362487793,wind-direction,2025-06-17T07:09:13,66cf5b6afb392de5096ea84d
260,1004.5100097656,atmospheric-pressure,2025-06-17T07:12:22,66cf5b6afb392de5096ea84d
261,22.2196292877,temp,2025-06-17T07:12:22,66cf5b6afb392de5096ea84d
262,110.7182922363,humidity,2025-06-17T07:12:22,66cf5b6afb392de5096ea84d
263,73.0218353271,altitude,2025-06-17T07:12:22,66cf5b6afb392de5096ea84d
264,0,precipitation,2025-06-17T07:12:22,66cf5b6afb392de5096ea84d
265,4.4776802063,air-velocity,2025-06-17T07:12:22,66cf5b6afb392de5096ea84d
266,333.0810852051,wind-direction,2025-06-17T07:12:22,66cf5b6afb392de5096ea84d
267,1004.4799804688,atmospheric-pressure,2025-06-17T07:15:31,66cf5b6afb392de5096ea84d
268,22.2303543091,temp,2025-06-17T07:15:31,66cf5b6afb392de5096ea84d
269,110.7869567871,humidity,2025-06-17T07:15:31,66cf5b6afb392de5096ea84d
270,73.2736129761,altitude,2025-06-17T07:15:31,66cf5b6afb392de5096ea84d
271,0,precipitation,2025-06-17T07:15:31,66cf5b6afb392de5096ea84d
272,4.4776802063,air-velocity,2025-06-17T07:15:31,66cf5b6afb392de5096ea84d
273,9.8626098633,wind-direction,2025-06-17T07:15:31,66cf5b6afb392de5096ea84d
274,1004.5700073242,atmospheric-pressure,2025-06-17T07:18:37,66cf5b6afb392de5096ea84d
275,22.2303543091,temp,2025-06-17T07:18:37,66cf5b6afb392de5096ea84d
276,110.8098449707,humidity,2025-06-17T07:18:37,66cf5b6afb392de5096ea84d
277,72.5188064575,altitude,2025-06-17T07:18:37,66cf5b6afb392de5096ea84d
278,0,precipitation,2025-06-17T07:18:37,66cf5b6afb392de5096ea84d
279,3.9801599979,air-velocity,2025-06-17T07:18:37,66cf5b6afb392de5096ea84d
280,356.5512084961,wind-direction,2025-06-17T07:18:37,66cf5b6afb392de5096ea84d
281,1004.5,atmospheric-pressure,2025-06-17T07:25:09,66cf5b6afb392de5096ea84d
282,22.2410793304,temp,2025-06-17T07:25:09,66cf5b6afb392de5096ea84d
283,110.8327331543,humidity,2025-06-17T07:25:09,66cf5b6afb392de5096ea84d
284,73.105758667,altitude,2025-06-17T07:25:09,66cf5b6afb392de5096ea84d
285,0,precipitation,2025-06-17T07:25:09,66cf5b6afb392de5096ea84d
286,3.9801599979,air-velocity,2025-06-17T07:25:09,66cf5b6afb392de5096ea84d
287,18.9703979492,wind-direction,2025-06-17T07:25:09,66cf5b6afb392de5096ea84d
288,1004.3800048828,atmospheric-pressure,2025-06-17T07:28:16,66cf5b6afb392de5096ea84d
289,22.31615448,temp,2025-06-17T07:28:16,66cf5b6afb392de5096ea84d
290,110.8632507324,humidity,2025-06-17T07:28:16,66cf5b6afb392de5096ea84d
291,74.1118850708,altitude,2025-06-17T07:28:16,66cf5b6afb392de5096ea84d
292,0,precipitation,2025-06-17T07:28:16,66cf5b6afb392de5096ea84d
293,24.8759994507,air-velocity,2025-06-17T07:28:16,66cf5b6afb392de5096ea84d
294,23.1740112305,wind-direction,2025-06-17T07:28:16,66cf5b6afb392de5096ea84d
295,1004.4099731445,atmospheric-pressure,2025-06-17T07:31:24,66cf5b6afb392de5096ea84d
296,22.2947044373,temp,2025-06-17T07:31:24,66cf5b6afb392de5096ea84d
297,110.8556213379,humidity,2025-06-17T07:31:24,66cf5b6afb392de5096ea84d
298,73.8606033325,altitude,2025-06-17T07:31:24,66cf5b6afb392de5096ea84d
299,0,precipitation,2025-06-17T07:31:24,66cf5b6afb392de5096ea84d
300,24.8759994507,air-velocity,2025-06-17T07:31:24,66cf5b6afb392de5096ea84d
301,17.2189025879,wind-direction,2025-06-17T07:31:24,66cf5b6afb392de5096ea84d
302,1004.4299926758,atmospheric-pressure,2025-06-17T07:34:33,66cf5b6afb392de5096ea84d
303,22.2410793304,temp,2025-06-17T07:34:33,66cf5b6afb392de5096ea84d
304,110.8632507324,humidity,2025-06-17T07:34:33,66cf5b6afb392de5096ea84d
305,73.692741394,altitude,2025-06-17T07:34:33,66cf5b6afb392de5096ea84d
306,0,precipitation,2025-06-17T07:34:33,66cf5b6afb392de5096ea84d
307,3.9801599979,air-velocity,2025-06-17T07:34:33,66cf5b6afb392de5096ea84d
308,326.7756958008,wind-direction,2025-06-17T07:34:33,66cf5b6afb392de5096ea84d
309,1004.4600219727,atmospheric-pressure,2025-06-17T07:37:42,66cf5b6afb392de5096ea84d
